300.0 136.0
1 299.0 135.0 0 0
2 299.0 134.0 0 0
3 299.0 133.0 0 0
4 299.0 132.0 0 0
5 299.0 131.0 0 0
6 299.0 130.0 0 0
7 299.0 129.0 0 0
8 299.0 128.0 0 0
9 299.0 127.0 0 0
10 299.0 126.0 0 0
11 299.0 125.0 0 0
12 299.0 124.0 0 0
13 299.0 123.0 0 2
14 299.0 122.0 0 2
15 299.0 121.0 0 2
16 299.0 120.0 0 2
17 299.0 119.0 0 2
18 299.0 118.0 0 2
19 299.0 117.0 0 2
20 299.0 116.0 0 2
21 299.0 115.0 0 2
22 299.0 114.0 0 2
23 299.0 113.0 0 2
24 299.0 112.0 0 2
25 299.0 111.0 0 2
26 299.0 110.0 0 2
27 299.0 109.0 0 2
28 299.0 108.0 0 2
29 299.0 107.0 0 2
30 299.0 106.0 0 2
31 299.0 105.0 0 2
32 299.0 104.0 0 2
33 299.0 103.0 0 2
34 299.0 102.0 0 2
35 299.0 101.0 0 2
36 299.0 100.0 0 2
37 299.0 99.0 0 2
38 299.0 98.0 0 2
39 299.0 97.0 0 2
40 299.0 96.0 0 2
41 299.0 95.0 0 2
42 299.0 94.0 0 2
43 299.0 93.0 0 2
44 299.0 92.0 0 2
45 299.0 91.0 0 2
46 299.0 90.0 0 2
47 299.0 89.0 0 2
48 299.0 88.0 0 2
49 299.0 87.0 0 0
50 299.0 86.0 0 0
51 299.0 85.0 0 0
52 299.0 84.0 0 0
53 299.0 83.0 0 0
54 299.0 82.0 0 0
55 299.0 81.0 0 0
56 299.0 80.0 0 0
57 299.0 79.0 0 0
58 299.0 78.0 0 0
59 299.0 77.0 0 0
60 299.0 76.0 0 0
61 299.0 75.0 0 0
62 299.0 74.0 0 0
63 299.0 73.0 0 0
64 299.0 72.0 0 0
65 299.0 71.0 0 0
66 299.0 70.0 0 0
67 299.0 69.0 0 0
68 299.0 68.0 0 0
69 299.0 67.0 0 0
70 299.0 66.0 0 0
71 299.0 65.0 0 0
72 299.0 64.0 0 0
73 299.0 63.0 0 2
74 299.0 62.0 0 2
75 299.0 61.0 0 2
76 299.0 60.0 0 2
77 299.0 59.0 0 2
78 299.0 58.0 0 2
79 299.0 57.0 0 2
80 299.0 56.0 0 2
81 299.0 55.0 0 2
82 299.0 54.0 0 2
83 299.0 53.0 0 2
84 299.0 52.0 0 2
85 299.0 51.0 0 2
86 299.0 50.0 0 2
87 299.0 49.0 0 2
88 299.0 48.0 0 2
89 299.0 47.0 0 2
90 299.0 46.0 0 2
91 299.0 45.0 0 2
92 299.0 44.0 0 2
93 299.0 43.0 0 2
94 299.0 42.0 0 2
95 299.0 41.0 0 2
96 299.0 40.0 0 2
97 299.0 39.0 0 2
98 299.0 38.0 0 2
99 299.0 37.0 0 2
100 299.0 36.0 0 2
101 299.0 35.0 0 2
102 299.0 34.0 0 2
103 299.0 33.0 0 2
104 299.0 32.0 0 2
105 299.0 31.0 0 2
106 299.0 30.0 0 2
107 299.0 29.0 0 0
108 299.0 28.0 0 0
109 299.0 27.0 0 0
110 299.0 26.0 0 0
111 299.0 25.0 0 0
112 299.0 24.0 0 0
113 299.0 23.0 0 0
114 299.0 22.0 0 0
115 299.0 21.0 0 0
116 299.0 20.0 0 0
117 299.0 19.0 0 0
118 299.0 18.0 0 0
119 299.0 17.0 0 0
120 299.0 16.0 0 0
121 299.0 15.0 0 0
122 299.0 14.0 0 0
123 299.0 13.0 0 0
124 299.0 12.0 0 0
125 299.0 11.0 0 0
126 299.0 10.0 0 0
127 299.0 9.0 0 0
128 299.0 8.0 0 0
129 299.0 7.0 0 0
130 299.0 6.0 0 0
131 299.0 5.0 0 0
132 299.0 4.0 0 0
133 299.0 3.0 0 0
134 299.0 2.0 0 0
135 299.0 1.0 0 0
136 299.0 0.0 0 0
137 298.0 135.0 0 0
138 298.0 134.0 0 0
139 298.0 133.0 0 0
140 298.0 132.0 0 0
141 298.0 131.0 0 0
142 298.0 130.0 0 0
143 298.0 129.0 0 0
144 298.0 128.0 0 0
145 298.0 127.0 0 0
146 298.0 126.0 0 0
147 298.0 125.0 0 0
148 298.0 124.0 0 0
149 298.0 123.0 0 2
150 298.0 122.0 0 3
151 298.0 121.0 0 3
152 298.0 120.0 0 3
153 298.0 119.0 0 3
154 298.0 118.0 0 3
155 298.0 117.0 0 3
156 298.0 116.0 0 3
157 298.0 115.0 0 3
158 298.0 114.0 0 3
159 298.0 113.0 0 3
160 298.0 112.0 0 3
161 298.0 111.0 0 3
162 298.0 110.0 0 3
163 298.0 109.0 0 3
164 298.0 108.0 0 3
165 298.0 107.0 0 3
166 298.0 106.0 0 3
167 298.0 105.0 0 3
168 298.0 104.0 0 3
169 298.0 103.0 0 3
170 298.0 102.0 0 3
171 298.0 101.0 0 3
172 298.0 100.0 0 2
173 298.0 99.0 0 3
174 298.0 98.0 0 3
175 298.0 97.0 0 3
176 298.0 96.0 0 3
177 298.0 95.0 0 3
178 298.0 94.0 0 3
179 298.0 93.0 0 3
180 298.0 92.0 0 3
181 298.0 91.0 0 3
182 298.0 90.0 0 3
183 298.0 89.0 0 3
184 298.0 88.0 0 2
185 298.0 87.0 0 0
186 298.0 86.0 0 0
187 298.0 85.0 0 0
188 298.0 84.0 0 0
189 298.0 83.0 0 0
190 298.0 82.0 0 0
191 298.0 81.0 0 0
192 298.0 80.0 0 0
193 298.0 79.0 0 0
194 298.0 78.0 0 0
195 298.0 77.0 0 0
196 298.0 76.0 0 0
197 298.0 75.0 0 0
198 298.0 74.0 0 0
199 298.0 73.0 0 0
200 298.0 72.0 0 0
201 298.0 71.0 0 0
202 298.0 70.0 0 0
203 298.0 69.0 0 0
204 298.0 68.0 0 0
205 298.0 67.0 0 0
206 298.0 66.0 0 0
207 298.0 65.0 0 0
208 298.0 64.0 0 0
209 298.0 63.0 0 2
210 298.0 62.0 0 3
211 298.0 61.0 0 3
212 298.0 60.0 0 3
213 298.0 59.0 0 3
214 298.0 58.0 0 3
215 298.0 57.0 0 3
216 298.0 56.0 0 3
217 298.0 55.0 0 3
218 298.0 54.0 0 3
219 298.0 53.0 0 2
220 298.0 52.0 0 3
221 298.0 51.0 0 3
222 298.0 50.0 0 3
223 298.0 49.0 0 3
224 298.0 48.0 0 3
225 298.0 47.0 0 3
226 298.0 46.0 0 3
227 298.0 45.0 0 3
228 298.0 44.0 0 3
229 298.0 43.0 0 3
230 298.0 42.0 0 3
231 298.0 41.0 0 3
232 298.0 40.0 0 3
233 298.0 39.0 0 3
234 298.0 38.0 0 3
235 298.0 37.0 0 3
236 298.0 36.0 0 3
237 298.0 35.0 0 3
238 298.0 34.0 0 3
239 298.0 33.0 0 3
240 298.0 32.0 0 3
241 298.0 31.0 0 3
242 298.0 30.0 0 2
243 298.0 29.0 0 0
244 298.0 28.0 0 0
245 298.0 27.0 0 0
246 298.0 26.0 0 0
247 298.0 25.0 0 0
248 298.0 24.0 0 0
249 298.0 23.0 0 0
250 298.0 22.0 0 0
251 298.0 21.0 0 0
252 298.0 20.0 0 0
253 298.0 19.0 0 0
254 298.0 18.0 0 0
255 298.0 17.0 0 0
256 298.0 16.0 0 0
257 298.0 15.0 0 0
258 298.0 14.0 0 0
259 298.0 13.0 0 0
260 298.0 12.0 0 0
261 298.0 11.0 0 0
262 298.0 10.0 0 0
263 298.0 9.0 0 0
264 298.0 8.0 0 0
265 298.0 7.0 0 0
266 298.0 6.0 0 0
267 298.0 5.0 0 0
268 298.0 4.0 0 0
269 298.0 3.0 0 0
270 298.0 2.0 0 0
271 298.0 1.0 0 0
272 298.0 0.0 0 0
273 297.0 135.0 0 0
